gene_accession,cipmet0_S1,cipmet0none_S3,cipmet0none_S2,cipmet0_S2,cipmet0none_S1,cipmet0_S3
MEG_3860|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,0.0,10.0,18.0,0.0,0.0,0.0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,2142.0,3877.0,3855.0,1381.0,2670.0,2679.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,3335.0,5833.0,5796.0,2046.0,4334.0,3905.0
MEG_6514|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITB,0.0,375.0,0.0,0.0,0.0,0.0
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,659.0,1796.0,2400.0,844.0,786.0,3417.0
MEG_6692|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,12.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,96.0,0.0,0.0,0.0,0.0,101.0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,138.0,246.0,60.0,60.0,239.0
MEG_7101|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,161.0,0.0,0.0,0.0,338.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,0.0,0.0,1.0,2.0
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,91.0,112.0,40.0,53.0,202.0
MEG_2533|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,0.0,9.0,0.0
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,554.0,0.0,1022.0,114.0,98.0,0.0
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0.0,0.0,54.0,46.0,738.0,0.0
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,160.0,299.0,301.0,73.0,299.0,260.0
MEG_7134|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,48.0,0.0
MEG_4336|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,114.0,0.0,0.0,0.0
